streetLine1,postalCode,city,state,longitude,latitude
"1715 Route Saint-Joseph","J0K2K0","Sainte-Émélie-de-l'Énergie","Lanaudière","-73.57613234933771","46.30286541931196"
"826 Chemin Martel","J0K2K0","Sainte-Émélie-de-l'Énergie","Lanaudière","-73.63896181032607","46.307253556958"
"561 Rue des Cèdres-du-Liban","J0K2S0","Saint-Jean-de-Matha","Lanaudière","-73.53801798704389","46.28100612428916"
"174 Avenue de la Montagne","J0K2S0","Saint-Jean-de-Matha","Lanaudière","-73.52708371101289","46.26060665639285"
"10 Rue des Écorces","J0K1W0","Saint-Alphonse-Rodriguez","Lanaudière","-73.70847109300209","46.16026258630855"
"680 Rue Principale","J0R1K0","Piedmont","Laurentides","-74.1334326131236","45.89921649636614"
"660 Rue Picard","G0Y1P0","Stratford","Estrie","-71.2391975162228","45.7815307040081"
"105 Rue du Midi","J0R1H0","Morin-Heights","Laurentides","-74.22669080747002","45.9056669190147"
"115 Rang Caroline","J0G1L0","Saint-David","Montérégie","-72.892511893373","45.9187577269935"
"230 Rang Caroline","J0G1L0","Saint-David","Montérégie","-72.8746681047172","45.9153884089974"
"61 Rue du Lac-Castor","J0T1L0","Sainte-Marguerite-du-Lac-Masson","Laurentides","-74.04818225000227","46.01984773493802"
"23 Rue du Sentier-du-Sommet","J0T1L0","Sainte-Marguerite-du-Lac-Masson","Laurentides","-74.05128737929773","46.04177740372717"
"21 Chemin Lapierre (L'Étang-du-Nord)","G4T3W8","Les Îles-de-la-Madeleine","Gaspésie–Îles-de-la-Madeleine","-61.8954904558838","47.3684320729891"
"602 Rue Verreault","G3M0G3","Donnacona","Capitale-Nationale","-71.7234303352543","46.6709831636768"
"91 Rue Saint-Jacques","G0A2Y0","Portneuf","Capitale-Nationale","-71.8983190287177","46.7107349040368"
"243 Rue des Épinettes","G3L0B2","Saint-Raymond","Capitale-Nationale","-71.8132915445132","46.8572395291225"
"1702 Rue du Mont-Blanc","J8B2Z8","Sainte-Adèle","Laurentides","-74.14911346229461","45.95349731455882"
"305 Chemin de la Montagne","J0R1K0","Piedmont","Laurentides","-74.12495451589825","45.91557548304865"
"229 Avenue du Parc","J2G2M6","Granby","Estrie","-72.72650718385805","45.40304696944898"
"50 Rue du Domaine-de-la-Marquise","J0R1R7","Saint-Sauveur","Laurentides","-74.16836567047596","45.89632617455347"
"258 Chemin du Mont-Loup-Garou","J8B3C8","Sainte-Adèle","Laurentides","-74.16874122939352","45.96623177044759"
"308 Chemin du Mont-Loup-Garou","J8B3C8","Sainte-Adèle","Laurentides","-74.17022660676514","45.96421658088544"
"549 Avenue Principale","G0A4B0","Saint-Marc-des-Carrières","Capitale-Nationale","-72.0401821281739","46.6762263798079"
"119 Avenue Homer-Milot","G3L3M4","Saint-Raymond","Capitale-Nationale","-71.8238461845716","46.8989935706142"
"237 Chemin de la Sapinière","J0R1K0","Piedmont","Laurentides","-74.12784683053205","45.89197586399246"
"218 Rue Gérard-Denis","J0T1L0","Sainte-Marguerite-du-Lac-Masson","Laurentides","-74.06783426224553","46.03363977283171"
"8 Rue du Joli-Bourg","J0T1L0","Sainte-Marguerite-du-Lac-Masson","Laurentides","-74.0652187394049","46.01825279680961"
"442 Route 203","J0S2C0","Havelock","Montérégie","-73.75751513092897","45.04226415140506"
"75 Rue Claude","J2H1Y3","Granby","Estrie","-72.72295476392627","45.42567496835726"
"4923 Chemin Ridge","J0S1H0","Godmanchester","Montérégie","-74.31235971791905","45.0616102339889"
"2289 Chemin de Val-Royal","J0T2R0","Val-Morin","Laurentides","-74.22179695102349","45.96634562547813"
"1534 Chemin Corbeil","J0T2B0","Saint-Adolphe-d'Howard","Laurentides","-74.33251415781565","45.96690632232679"
"1329 Rang Saint-Alfred","G0R4A0","Saint-Philémon","Chaudière-Appalaches","-70.4288221978685","46.7065511524798"
"41 Chemin des Bois-Verts","J0T2B0","Saint-Adolphe-d'Howard","Laurentides","-74.33572983369234","45.95348938738415"
"69 Chemin du Goulet","G4T9E4","Les Îles-de-la-Madeleine","Gaspésie–Îles-de-la-Madeleine","-61.8738546470789","47.2301051495589"
"724 Rue des Coquelicots","J1E0A7","Sherbrooke","Estrie","-71.8595493476713","45.4191539860055"
"232 Chemin Boulanger","J0E2K0","Sutton","Estrie","-72.5686383246608","45.1020235764218"
"125 Chemin Élie","J0E2K0","Sutton","Estrie","-72.6012393088291","45.1177233101828"
"109 Chemin des Belles-Montagnes","J0R1R2","Saint-Sauveur","Laurentides","-74.19681383039062","45.8794246155696"
"9 Place des Chevaliers","J0R1R4","Saint-Sauveur","Laurentides","-74.1681029830558","45.89178611359613"
"50 Rue des Golfeurs","J0T1L0","Sainte-Marguerite-du-Lac-Masson","Laurentides","-74.08254773145413","46.04388023354046"
"211 Chemin des Cyr (Havre-aux-Maisons)","G4T5E3","Les Îles-de-la-Madeleine","Gaspésie–Îles-de-la-Madeleine","-61.8269647912842","47.4084346524778"
"170 Chemin de la Grande-Allée","G4T1N8","Les Îles-de-la-Madeleine","Gaspésie–Îles-de-la-Madeleine","-61.8780883805327","47.368550431367"
"533 Rue Saint-Augustin","G0Y1R0","Saint-Augustin-de-Woburn","Estrie","-70.8658490065791","45.3873142357271"
"515 Rue de l'OTJ","G0Y1R0","Saint-Augustin-de-Woburn","Estrie","-70.8635882460502","45.3857790081304"
"32 Rue du Lac-Campbell","J0T1L0","Sainte-Marguerite-du-Lac-Masson","Laurentides","-74.07054739114253","46.04488978565215"
"120 Rue des Pionniers","G3H0H4","Pont-Rouge","Capitale-Nationale","-71.7054320313741","46.7573364221123"
"31 Rue Lookout","J0R1H0","Morin-Heights","Laurentides","-74.24115409256584","45.89828179440897"
"1766 Chemin du Village","J0T2B0","Saint-Adolphe-d'Howard","Laurentides","-74.33102505139667","45.96796189716244"
"43 Chemin de Chertsey","J0T1L0","Sainte-Marguerite-du-Lac-Masson","Laurentides","-74.05210056451436","46.02988715808557"
"128 Rue du Lac-Clair","J0T1L0","Sainte-Marguerite-du-Lac-Masson","Laurentides","-74.06230785399237","46.09061682535222"
"2409 Chemin de Stratford","G0Y1P0","Stratford","Estrie","-71.3362627639102","45.8554329198808"
"22 Rue Roger-Bégin","G0M1W0","Saint-Ludger","Estrie","-70.6428918887495","45.7397677829601"
"212 Avenue Girard","G3L3J6","Saint-Raymond","Capitale-Nationale","-71.8171603494259","46.899093521676"
"385 Rang Saint-Jacques","G0A4A0","Saint-Léonard-de-Portneuf","Capitale-Nationale","-71.8969518089424","46.8781268341325"
"204 Chemin du Domaine-Saint-Sauveur","J0R1R2","Saint-Sauveur","Laurentides","-74.20327296068106","45.88389291988302"
"17 Chemin des Mulots","J0R1B0","Sainte-Anne-des-Lacs","Laurentides","-74.12810163648518","45.84851228726754"
"1435 Boulevard de Sainte-Adèle","J8B0K3","Sainte-Adèle","Laurentides","-74.14023902385608","45.95617374322624"
"249 Boulevard de Sainte-Adèle","J8B1A9","Sainte-Adèle","Laurentides","-74.13584828963948","45.93420674251905"
"407 Rue du Bel-Horizon","J8B2E4","Sainte-Adèle","Laurentides","-74.1506806648742","45.96321391304723"
"1900 Rue du Skieur","J8B2Y8","Sainte-Adèle","Laurentides","-74.15035643223723","45.95738575093282"
"838 Chemin du Lac","J0R1R2","Saint-Sauveur","Laurentides","-74.17979560144924","45.87729266942763"
"17 Chemin des Coucous","J0R1B0","Sainte-Anne-des-Lacs","Laurentides","-74.11476740714163","45.86459033724125"
"610 Boulevard de Sainte-Adèle","J8B2N2","Sainte-Adèle","Laurentides","-74.12800222761287","45.94754989013047"
"1676 Route 138A","J0S1K0","Ormstown","Montérégie","-74.0084107804282","45.12409266693495"
"875 Rue Grignon","J8B2R7","Sainte-Adèle","Laurentides","-74.13727333676566","45.94644907444164"
"1470 Rue du Conseil","J1G1N4","Sherbrooke","Estrie","-71.8559923106306","45.4045407134627"
"1458 Chemin de Val-Royal","J0T2R0","Val-Morin","Laurentides","-74.21085017173306","45.97600539216049"
"2012 Chemin du 1er-Rang","J0T2J0","Sainte-Lucie-des-Laurentides","Laurentides","-74.13059545114346","46.08131297058423"
"3037 Rue du Chalumeau","J1G5K9","Sherbrooke","Estrie","-71.8253168596407","45.4028992863329"
"3175 Rue des Améthystes","J1G4V7","Sherbrooke","Estrie","-71.8216621158313","45.4060171019124"
"320 Rue du Mans","J1G3C2","Sherbrooke","Estrie","-71.8590563040233","45.4033750237474"
"3283 Rue Marika","J1G5H5","Sherbrooke","Estrie","-71.8182989760689","45.4034094792688"
"1289 Rue Françoise-Gaudet-Smet","J1G0A3","Sherbrooke","Estrie","-71.8665051154599","45.3862092361506"
"3571 Chemin Goddard","J1H0C4","Sherbrooke","Estrie","-71.8298161943412","45.4474431392596"
"17 Rue Viceroy","J0T1L0","Sainte-Marguerite-du-Lac-Masson","Laurentides","-74.06992740476304","46.02692768463118"
"1342 Chemin Masson","J0T1L0","Sainte-Marguerite-du-Lac-Masson","Laurentides","-74.11952612479547","46.08761352825584"
"2026 Rue des Grands-Ducs","J8B2X2","Sainte-Adèle","Laurentides","-74.19693727834397","45.92750930535575"
"216 Avenue de l'Église","J0R1R7","Saint-Sauveur","Laurentides","-74.16826244745248","45.90064111965824"
"24 Avenue Hochar","J0R1R4","Saint-Sauveur","Laurentides","-74.1578827398746","45.89057054107938"
"53 Rue Saint-Philippe","G0A3B0","Saint-Alban","Capitale-Nationale","-72.0834005360612","46.7195462625655"
"216 Rue Marlène","G3L4N1","Saint-Raymond","Capitale-Nationale","-71.8381773402491","46.8380248952252"
"227 Boulevard du Centenaire","G0A3G0","Saint-Basile","Capitale-Nationale","-71.8195119366825","46.7521184743189"
"472 Chemin Élie","J0E2K0","Sutton","Estrie","-72.5895156868062","45.1245991186736"
"125 Rue Augusta","J0R1H0","Morin-Heights","Laurentides","-74.22373226339097","45.89094861637053"
"747 Rue des Guérets","J8B1S1","Sainte-Adèle","Laurentides","-74.12200880865463","45.95296372871321"
"1460 Rue du Coteau","J8B2K9","Sainte-Adèle","Laurentides","-74.14571246869858","45.92649546549311"
"434 Chemin Filion","J0R1B0","Sainte-Anne-des-Lacs","Laurentides","-74.0957409229103","45.83089073584664"
"2772 Chemin de Stratford","G0Y1P0","Stratford","Estrie","-71.3421144369577","45.8671082945093"
"39 Chemin Fridolin-Simard","J0T1E0","Estérel","Laurentides","-74.02733867387653","46.03531464978171"
"3080 Boulevard de Sainte-Adèle","J8B2N5","Sainte-Adèle","Laurentides","-74.16907185451328","45.96904621451803"
"112 Route Dostie","G0Y1L0","Saint-Romain","Estrie","-71.0934730987731","45.7812172097221"
"103 Rue Thibodeau","G0M1W0","Saint-Ludger","Estrie","-70.6368812233123","45.745248717772"
"1068 Rue Vauquelin","G0A2R0","Neuville","Capitale-Nationale","-71.6100165074541","46.6986533735668"
"7 Rue de la Loutre","J0T1L0","Sainte-Marguerite-du-Lac-Masson","Laurentides","-74.02912211460496","46.07536326693965"
"388 Chemin de la Péninsule","J0T2B0","Saint-Adolphe-d'Howard","Laurentides","-74.34914382747408","45.92909370834087"
"416 Chemin Lakeside","J0E1R0","Lac-Brome","Estrie","-72.49401367356835","45.25465504581437"
"93 Chemin de la Gare","J0R1K0","Piedmont","Laurentides","-74.14098000085781","45.90182320902687"
"281 Chemin Lakeside","J0E1V0","Lac-Brome","Estrie","-72.4951224079979","45.23244685305083"
"116 Avenue du Havre-des-Neiges","J0R1R4","Saint-Sauveur","Laurentides","-74.16077397552918","45.89930505510055"
"280 Chemin du Mont-Loup-Garou","J8B3C8","Sainte-Adèle","Laurentides","-74.16955868889517","45.96554320483636"
"1311 Rue Brûlotte","J1E0J1","Sherbrooke","Estrie","-71.8611034345739","45.429151614383"
"2642 Rue de l'Atlas","J1E0C7","Sherbrooke","Estrie","-71.836134493769","45.4217156121131"
"3026 Rue Rolland","J8B1C5","Sainte-Adèle","Laurentides","-74.12067181727382","45.93996013082577"
"75 Rue Principale","J0R1R6","Saint-Sauveur","Laurentides","-74.14783114864095","45.89897144431256"
"633 Rue Bowen Sud","J1G2E5","Sherbrooke","Estrie","-71.8789737505503","45.39649829638"
"633 Rue Bowen Sud","J1G2E5","Sherbrooke","Estrie","-71.8789737505503","45.39649829638"
"142 14e Avenue","J0P1Z0","Saint-Zotique","Montérégie","-74.2314904186143","45.2505472296208"
"227 Rue des Campanules","G0A2R0","Neuville","Capitale-Nationale","-71.5519200325616","46.7126017197099"
"244 Chemin du Mont-Loup-Garou","J8B3C8","Sainte-Adèle","Laurentides","-74.16963198191227","45.96626254933045"
"11 Rue Horatio-Walker","G0A4C0","Sainte-Pétronille","Capitale-Nationale","-71.140951868925","46.8510311324552"
"1 Rue Genest","G0A4C0","Sainte-Pétronille","Capitale-Nationale","-71.1092366490176","46.84977078666"
"3270 Rue Bruno","J8B1L6","Sainte-Adèle","Laurentides","-74.10332195052298","45.93764684141365"
"715 Chemin du Bois-de-l'Ail","G3H2G8","Pont-Rouge","Capitale-Nationale","-71.7019459866263","46.7341733052355"
"271 Rue Notre-Dame","G3M1G8","Donnacona","Capitale-Nationale","-71.7377681342482","46.6727730679254"
"111 Rue Notre-Dame","G3M1E9","Donnacona","Capitale-Nationale","-71.7420555297772","46.67347264076"
"195 Boulevard de Sainte-Adèle","J8B0K5","Sainte-Adèle","Laurentides","-74.14133493575333","45.92368580990015"
"183 Boulevard de Sainte-Adèle","J8B0J4","Sainte-Adèle","Laurentides","-74.14313201606504","45.92299184520786"
"52 Rue du Lac-Clair","J0T1L0","Sainte-Marguerite-du-Lac-Masson","Laurentides","-74.0515731830474","46.09244014615768"
"169 Rue Pelletier","G3L2C9","Saint-Raymond","Capitale-Nationale","-71.8206575529924","46.866142088344"
"289 Rue Émond","G3M0B2","Donnacona","Capitale-Nationale","-71.7137709060235","46.6772843650595"
"541 Rue Huot","G3M0C2","Donnacona","Capitale-Nationale","-71.7261196514024","46.6742426888889"
"42 Chemin de la Baie-de-Plaisance","G4T9A1","Les Îles-de-la-Madeleine","Gaspésie–Îles-de-la-Madeleine","-61.8906589824346","47.2454770855183"
"90 Chemin Marcoux","G4T3T3","Les Îles-de-la-Madeleine","Gaspésie–Îles-de-la-Madeleine","-61.9278114319364","47.3674120906392"
"230 Chemin de Gros-Cap (Cap-aux-Meules)","G4T1K8","Les Îles-de-la-Madeleine","Gaspésie–Îles-de-la-Madeleine","-61.8746372211336","47.3714377622084"
"52 Chemin Héméra","J0R1R1","Saint-Sauveur","Laurentides","-74.22184668707824","45.88201279358555"
"3159 Rue de la Cachette","J8B2E1","Sainte-Adèle","Laurentides","-74.11550934511995","46.00746147720759"
"560 Chemin du Mont-Loup-Garou","J8B3C8","Sainte-Adèle","Laurentides","-74.17737863435481","45.96106786637866"
"258 Chemin du Mont-Loup-Garou","J8B3C8","Sainte-Adèle","Laurentides","-74.16874122939352","45.96623177044759"
"62 Chemin du Val-des-Bois","J0R1R7","Saint-Sauveur","Laurentides","-74.17809107677245","45.903426431816"
"1063 Montée Saint-Elmire","J0R1R1","Saint-Sauveur","Laurentides","-74.18648466094744","45.84409148126851"
"434 Rue de la Légende","J8B3G1","Sainte-Adèle","Laurentides","-74.17801147647359","45.96649712783764"
"1754 Chemin Poissant","J0E2K0","Sutton","Estrie","-72.571405422057","45.1120703785186"
"1630 Rue des Roses","J1E4G2","Sherbrooke","Estrie","-71.861383923159","45.4251883754149"
"56 Chemin Odiphas-Harvie","G4T2N6","Les Îles-de-la-Madeleine","Gaspésie–Îles-de-la-Madeleine","-61.891885153165","47.3931814141683"
"59 Chemin Lomer","G0A2R0","Neuville","Capitale-Nationale","-71.5730901994275","46.7484660586381"
"5 Rue Derby","J0S1K0","Ormstown","Montérégie","-73.99156186472798","45.12802716233814"
"37 Rue Lambton","J0S1K0","Ormstown","Montérégie","-73.99316451336955","45.12553462060023"
"14 Chemin Douglas-Cook","J0R1R3","Saint-Sauveur","Laurentides","-74.15000565209404","45.8695492116339"
"2620 Rue Eddy-Fortier","J8B0L1","Sainte-Adèle","Laurentides","-74.13073229091589","45.91850653705034"
"2191 Chemin du Bord-du-Lac","J8B2W9","Sainte-Adèle","Laurentides","-74.19616041121763","45.93227258354103"
"1773 Rue de Fontainebleau","J1G4X1","Sherbrooke","Estrie","-71.8463092617318","45.4000663689056"
"265 Rue Lalonde","J0R1R7","Saint-Sauveur","Laurentides","-74.16671578810345","45.89740190854374"
"1500 Rue James-Quintin","J1E0E5","Sherbrooke","Estrie","-71.8681180333039","45.4447283966924"
"1711 Rue des Quatre-Saisons","J1E0N1","Sherbrooke","Estrie","-71.8519197340859","45.4228264811833"
"715 Rue Principale","G0A4A0","Saint-Léonard-de-Portneuf","Capitale-Nationale","-71.9102405211798","46.8916203323752"
"227 Chemin du P'tit-Bois Sud","G4T0H2","Les Îles-de-la-Madeleine","Gaspésie–Îles-de-la-Madeleine","-61.950055031404","47.2313928797859"
"104 Rue André","G3L1Z9","Saint-Raymond","Capitale-Nationale","-71.832546311888","46.8838236655827"
"354 2e Rang","G0R2S0","Saint-Camille-de-Lellis","Chaudière-Appalaches","-70.2091471049138","46.4532789985863"
"2873 Route 281","G0R4A0","Saint-Philémon","Chaudière-Appalaches","-70.3960762514064","46.6501012461319"
"69 Rue de l'Esplanade","G0R4A0","Saint-Philémon","Chaudière-Appalaches","-70.4839084689771","46.6266893147407"
"10 Rue de la Forêt","J0T1L0","Sainte-Marguerite-du-Lac-Masson","Laurentides","-74.06493479636184","46.05057643800625"
"42 Rue du Gai-Luron","J0T1L0","Sainte-Marguerite-du-Lac-Masson","Laurentides","-74.08907311775482","46.05605673576105"
"21 Rue du Jardin","G3H3S1","Pont-Rouge","Capitale-Nationale","-71.6878873621427","46.7458417260289"
"110 Chemin du Versant","J0T2C0","Saint-Donat","Lanaudière","-74.19518644881869","46.32398791893113"
"3 Border Road","H0M1A1","Akwesasne","Montérégie","-74.60947514607582","44.99937040059115"
"134 Boulevard des Écureuils","G3M0J2","Donnacona","Capitale-Nationale","-71.7328159323308","46.6838108267983"
"104 Chemin Le Nordais","J0R1R3","Saint-Sauveur","Laurentides","-74.15696514643518","45.86373127642573"
"253 Chemin Forest Hill","J0T2B0","Saint-Adolphe-d'Howard","Laurentides","-74.29472168467002","45.93470771265953"
"140 2e Rang","J0R1H0","Morin-Heights","Laurentides","-74.2147228132536","45.91391659567515"
"220 Chemin Filion","J0R1B0","Sainte-Anne-des-Lacs","Laurentides","-74.11525808167053","45.84486432638865"
"735 Chemin des Éperviers","J0R1R3","Piedmont","Laurentides","-74.14009632387514","45.88548813566894"
"22 Allée de la Butte-des-Picotte","G4T0L6","Les Îles-de-la-Madeleine","Gaspésie–Îles-de-la-Madeleine","-61.9308408802313","47.224819971246"
"364 Chemin Boisville Ouest","G4T3J3","Les Îles-de-la-Madeleine","Gaspésie–Îles-de-la-Madeleine","-61.9492509304517","47.3648999818876"
"331 Chemin de la Cité-des-Jeunes","J0P1S0","Saint-Clet","Montérégie","-74.2206387612977","45.3548423117083"
"280 Chemin du Mont-Loup-Garou","J8B3C8","Sainte-Adèle","Laurentides","-74.16955868889517","45.96554320483636"
"3130 Rue du Versant","J8B3C6","Sainte-Adèle","Laurentides","-74.17518151626037","45.96106521905607"
"39 Rue des Lupins","J0T1L0","Sainte-Marguerite-du-Lac-Masson","Laurentides","-74.07047228773261","46.02804392546604"
"362 Chemin des Arsène","G4T3Z2","Les Îles-de-la-Madeleine","Gaspésie–Îles-de-la-Madeleine","-61.918884180325","47.3825651053565"
"43 Chemin Boudreau (Havre-aux-Maisons)","G4T5K4","Les Îles-de-la-Madeleine","Gaspésie–Îles-de-la-Madeleine","-61.7645157385654","47.4142270303543"
"330 Chemin Principal","G4T1C9","Les Îles-de-la-Madeleine","Gaspésie–Îles-de-la-Madeleine","-61.8652936597874","47.3778305106265"
"735 Chemin Principal","G4T1G8","Les Îles-de-la-Madeleine","Gaspésie–Îles-de-la-Madeleine","-61.8802859687109","47.3726398502313"
"282 Chemin Principal","G4T1C9","Les Îles-de-la-Madeleine","Gaspésie–Îles-de-la-Madeleine","-61.8632518194034","47.3788774696061"
"199 Chemin John-Aucoin","G4T2E1","Les Îles-de-la-Madeleine","Gaspésie–Îles-de-la-Madeleine","-61.8953382183247","47.3999537135323"
"47 Rue du Sommet-du-Parc","J0T1L0","Sainte-Marguerite-du-Lac-Masson","Laurentides","-74.07884348521533","46.02751948853426"
"18 Avenue Chartier","J0R1R0","Saint-Sauveur","Laurentides","-74.16066908502847","45.89487978000412"
"707 Chemin du Lac-Beauchamp","J0T2B0","Saint-Adolphe-d'Howard","Laurentides","-74.33134718262743","46.00515342323369"
